iot,video,web
9.105065271395672,8,15.456396270049142
9.58420691840386,6,18.88441997878026
9.153145849899651,8,15.684759439900565
10.140008886860942,6,11.832484280946312
10.652865793744486,2,20.434450219182988
10.310173636696609,5,13.682771617311742
10.714947923802834,5,15.940378011265173
9.678822785115633,1,19.470644975784307
9.099059601801718,9,14.19063716002357
9.181966117819204,6,17.302534516485043
8.209807321037486,5,18.655328360933215
7.214824908084038,3,15.040837635824863
6.4266263576190035,2,14.950821797169874
5.446016526587097,2,12.120389752374821
7.41064417115287,4,12.534247427909808
6.84744162557743,5,16.433512465344727
3.9063890857459733,6,20.14483962129566
1.2438304360892785,1,15.715599627824414
0.6682916691086964,4,22.092101467773094
0.0,4,14.367669154027599
0.0,7,11.195599704793862
0.0,4,14.838756581501595
0.0,8,14.439513013511464
0.0,10,16.314746889045942
0.0,3,19.231882021325696
0.0,4,18.397590862634
0.0,4,18.559498086934596
0.0,7,12.223515971407759
0.0,6,16.48058585457544
0.0,4,10.927311124467233
0.0,8,15.486619876112956
0.0,4,14.87802147818826
0.0,7,16.948966295982526
0.0,3,15.74079956007014
0.0,3,15.226328993173505
0.0,3,14.83634149596656
0.0,4,14.283431685720263
0.0,4,12.651690211074605
0.0,5,12.45459830187314
0.0,3,15.06156027828667
0.0,4,21.42389270106142
0.0,7,16.841277236238646
0.0,7,17.475822375506898
0.0,3,13.651675507743214
0.0,1,20.84994889056258
0.0,8,11.504379423551924
0.0,7,17.588975238063025
0.0,6,13.023761954312622
0.0,4,13.011330700532453
0.0,7,12.45825744367712
0.0,1,11.827999534680437
0.7178310919892216,25,21.950904203571312
2.064001024313259,24,15.792515095238004
2.1854853481797676,26,19.79356523476909
2.7978735376944046,24,9.66171843041117
4.36251151080225,25,10.149337067027684
5.549528649700332,28,15.969988071556147
5.559303133894142,25,8.37624933653364
7.443553775576882,26,14.685043920426388
6.378765840541504,26,9.230594793245023
7.452611842710497,22,14.167075396766363
8.187477430040115,24,14.911552985254596
9.375655344496074,23,12.356500960121425
10.346045002134696,23,15.066337581633496
9.564665671183898,23,15.507752314419474
10.428365776130095,23,16.089009007720104
10.319192818997982,25,13.323451679197435
9.451587390273364,24,12.366214975958343
9.90389210243747,26,16.59074632570449
9.112188627034199,23,15.846209545727971
9.175288380416218,24,11.115184322363717
9.088076711555738,24,12.190018527652697
7.951678316836883,22,16.06546208898108
7.593489112664634,27,12.070453121851465
8.344101747076401,22,14.480846402327252
6.909673262646153,26,16.75132042568878
6.573118272738347,25,14.706956704812514
3.777121222813168,30,18.999703763310258
2.320539294001744,30,16.458124522107997
4.316961808704319,26,13.25280399395019
3.1361811989274226,27,14.0262910109243
2.0824289032630046,25,16.64183382159632
0.04581487873917651,26,16.629140509578786
0.0,29,13.381493044182431
0.0,21,11.55089609097545
0.0,22,12.882465934429181
0.0,29,15.394281877666696
0.0,29,13.686566398871504
0.0,24,18.926843094526284
0.0,30,18.67427499874286
0.0,27,16.819278515785083
0.0,30,18.874093930400768
0.0,24,14.294820650696414
0.0,22,18.206297581630142
0.0,27,20.110241675507815
0.0,24,12.757520437311967
0.0,29,16.661616790031925
0.0,27,20.283946275705688
0.0,29,13.52444956371149
0.0,25,12.502156590709674
0.0,23,8.627773153463549
0.0,23,17.508785145645295
0.0,27,12.874970257558733
0.0,30,12.802071066470088
0.0,27,17.210109021920225
0.0,23,16.26194951044228
0.0,25,17.006121953210112
0.0,22,15.456850619418583
0.0,29,19.433572440379884
0.0,28,20.206905928485092
0.0,27,13.178019053112585
0.0,26,14.612611063187536
0.0,27,22.70523628684094
0.0,26,12.151211471250711
0.2282671271335589,8,10.750855714616412
2.3690492355995962,3,16.599237360162533
2.0275548624374777,4,17.729360447448126
3.0835157605855197,7,10.209218433512918
3.8574884911091534,1,18.12399044081984
5.151554192000802,5,18.56057410429421
7.754381029787623,3,15.870632605891252
6.967771356136999,7,11.412160153966605
6.50749628934383,7,11.654113422926226
8.725989425500334,2,19.6445736268414
9.58652477814308,3,12.646071157677369
9.053714488644195,8,15.80279503806927
10.934366423623851,6,15.835756483103896
9.717001217541204,7,20.06016887675709
9.818856674533128,3,12.724514652786285
11.223451616250118,4,16.84284247798928
10.31605559513457,6,22.191033325329023
12.57726594941552,2,17.608522993206314
9.879861120986048,4,14.980537195286828
9.915003453757782,4,15.53786459862134
10.341241224076269,7,12.382638669837863
7.446879134960048,4,14.136460221990129
7.112918686381175,0,19.377863872984275
6.33036448718301,2,15.375027477701304
5.973186228337649,3,16.328515277284794
5.343130204601437,3,13.553903707692854
2.1314873037405313,5,11.334195762323475
4.019893093128858,9,12.555822388534802
1.681896156177315,6,12.540304607062229
1.0425054171084538,7,13.610667443405205
1.8768346881047506,4,17.73433823330007
0.0,6,16.17766011182252
0.0,4,13.690303335032535
0.0,6,11.863396534231043
0.0,8,13.782683021339768
0.0,8,11.955532314613226
0.0,8,13.287167415556674
0.0,4,16.58932066091049
0.0,7,13.501718394626838
0.0,5,13.724706107671027
0.0,2,14.100017042918793
0.0,6,14.58448209463195
0.0,6,10.041320731760447
0.0,7,8.554457178497753
0.0,2,18.73231745206607
0.0,4,14.484163763250967
0.0,6,15.429861837162349
0.0,5,10.303871330160813
0.0,2,16.19255231286012
0.0,2,13.958110180381544
0.0,3,7.547988996599278
0.0,6,16.730379589669813
0.0,10,13.844256451643297
0.0,4,13.761079953984307
0.0,4,15.82950349086623
0.0,4,14.287850098088954
0.0,3,16.06095401259351
0.0,6,15.045481531803366
0.0,6,15.254409483377097
0.0,4,14.781391383907872
0.0,5,14.630285198567071
0.0,2,9.119675945380315
0.0,6,19.644699291176735
0.3939292313147815,23,18.938537707411342
3.001321031215729,29,14.15982581415051
2.503103027121875,24,9.260083048459254
3.871643748277917,27,13.892137004080062
3.855364653162947,22,15.469476873197868
6.655187292538779,22,21.21004291651841
7.769244770078026,22,13.92634643307615
6.240194846839448,24,9.423295667404687
6.319520935480341,24,12.95783629526997
8.711694612049975,26,10.853420358100937
6.989734222438788,25,15.244925613660229
7.317238899806631,25,13.87557621864838
10.188819908593727,26,13.863079739467532
9.469520394697586,23,17.26531168552727
11.101876651291583,24,15.345188775581667
9.890411976077655,25,14.229693737773255
9.409991082420472,26,9.885705490664236
9.486815722796758,25,13.129841829092538
10.915580097254358,26,17.155881951287167
9.488020292942297,20,17.15534354652131
7.643919430682157,23,12.437819158955177
8.838645733265686,25,15.879364437776939
8.552666090152078,23,17.168851407078584
7.626782737993329,27,15.83387082818776
5.931940296388165,24,13.259553214174092
6.134517091032075,23,13.961744627539316
4.106454585500582,24,15.2453084875153
2.6600627051542425,26,17.088813519526468
3.002560710063481,21,14.025604147289778
1.6819453940294642,22,16.281503745843146
1.1830171530652158,31,13.585209433144492
0.0,27,8.659452925581858
0.0,25,13.977183379968478
0.0,25,20.09235201210576
0.0,23,10.360675721359495
0.0,23,11.834369919371873
0.0,25,12.023220589416669
0.0,24,13.923162693321888
0.0,24,14.517828598738735
0.0,22,17.274428429621622
0.0,28,15.115748614344415
0.0,26,15.385212516921433
0.0,26,12.792906763367851
0.0,27,15.672762939537366
0.0,25,14.873751469523333
0.0,23,16.070678387439475
0.0,26,17.11182354664526
0.0,25,15.085395164960072
0.0,23,14.582358461672849
0.0,32,11.877494306681069
0.0,27,14.640001895966416
0.0,26,11.044949344008078
0.0,24,15.508404528597547
0.0,23,21.87240760381612
0.0,22,16.5015643124226
0.0,28,17.88461226481955
0.0,29,16.72606915418755
0.0,25,18.2629396913727
0.0,24,13.835409437014455
0.0,23,10.956431728328702
0.0,25,19.735137246060802
0.6453810038975152,23,16.370935018795493
0.0,24,11.769884422353176
1.6084157408779747,7,12.164834081128312
2.404872597883224,2,12.149932985860122
1.9715719072305005,4,18.434164182213628
4.164453634808842,5,15.638112035213775
4.228823117704403,4,13.462061556756316
5.8483269147675365,7,19.702536141706503
6.398385535794452,8,10.60752423339345
7.380188898919979,3,21.028973914620323
7.45955345802985,10,13.71025358261596
9.023048102421551,9,14.537536454399103
10.52909265569611,8,14.886910002932822
8.490893447470572,3,22.82146866938929
10.305183132739792,2,17.77279306406385
8.592387328291355,2,22.86644707582783
10.712462765675031,4,17.05371287322956
9.365316254916195,10,11.720707188167838
10.181330845020819,3,13.096264153357122
10.361733107303499,6,15.795067443937318
9.977766984563152,6,11.148406679008811
9.041826078107713,6,18.143031877187074
8.622066790838488,6,14.107621779796316
8.384431575434443,4,12.960206648193862
6.872185797027589,5,16.92689410815274
6.97313730122247,7,17.382169103796898
8.284885564956134,6,12.467797472944536
5.870660799773095,5,18.989717203223506
4.521411414661564,4,16.793120613376907
3.9297058588137017,5,15.707841653506547
4.108485246447305,4,14.863604373205517
2.025948414635631,4,13.244839318252676
0.0,2,15.916852049394755
0.0,7,8.75116799316361
0.0,9,15.390284967559989
0.0,2,16.434256408047112
0.0,5,12.48487185238557
0.0,6,15.664193482499858
0.0,1,17.53918035370793
0.0,2,9.604987228539668
0.0,7,13.485946866587263
0.0,7,10.9835392485415
0.0,6,11.469272124376875
0.0,4,15.632475951483958
0.0,5,20.97378620385652
0.0,6,13.284965383916875
0.0,4,18.930818526457408
0.0,6,13.271778043589638
0.0,8,16.118647953443862
0.0,5,18.484767469634907
0.0,8,13.819492038200977
0.0,12,11.179735787554712
0.0,7,15.709854402628284
0.0,4,14.16147406646553
0.0,2,9.182028995465107
0.0,4,15.05207920858246
0.0,9,15.087772728511112
0.0,4,15.630921231726013
0.0,5,13.586443921604783
0.0,3,11.075453540226697
0.0,7,15.476194665529666
0.0,3,11.088301096939677
0.0,4,13.868203717843283
0.0,2,14.696075032129853
0.948929363553339,25,12.833093660718397
1.78293440640955,21,12.90608626244973
2.484777507068218,26,18.35038807755229
2.6952240630819078,23,18.293533396575064
5.8210742659760655,24,16.474661582599452
3.3742667440076484,23,14.873955078594335
6.029272223439889,21,17.736950520305506
8.200549159510064,26,13.024039563184566
5.431658352141382,27,15.000417830343938
7.724239747950779,26,15.323363501122717
9.105530648842949,24,17.64614474403741
9.102325866212455,26,15.040092094890475
6.609550662059826,25,11.955313977807952
10.79318851594658,25,18.407719155960883
7.666615109010967,24,14.710366532323086
9.925483121515098,23,19.22699396541173
10.263891059025712,24,10.260209256673196
8.959081359437487,26,15.212038753190178
9.319916059848172,24,13.856354383131187
9.645522273137187,23,17.885411833370547
8.130613127198915,26,16.22175017405352
7.889923509011659,25,16.731768688573748
8.533614244280132,26,15.873814967652176
7.981637126342801,22,14.626933855574467
6.508643331111674,27,16.510503950335814
6.6798329224725705,21,14.644609211745736
6.171195119756422,23,20.116509987549946
2.308881908934153,29,13.43538436055771
2.595202868513803,27,16.66568524036263
1.1912359822283944,26,10.3584363090382
1.2036280479059664,25,9.785833146698685
0.8744075250072261,29,18.37905735565256
0.0,25,17.24714660873779
0.0,24,21.206673447964057
0.0,24,12.23278031454048
0.0,25,12.034690363776235
0.0,24,9.942806219066568
0.0,24,16.26193324813042
0.0,20,13.718330700539196
0.0,26,14.323424932798714
0.0,22,20.17465820878179
0.0,25,18.106794179477163
0.0,22,16.848245820310087
0.0,22,14.17775836975611
0.0,25,15.870983458857319
0.0,24,18.809830805826163
0.0,22,16.094483558704336
0.0,26,15.993452797604306
0.0,25,15.281656092830724
0.0,26,15.338001713789943
0.0,25,14.976639168279473
0.0,26,13.702497105272716
0.0,25,16.885130088944866
0.0,27,13.621685904934361
0.0,23,12.832655796094286
0.0,23,6.660525069988356
0.0,26,19.593121556221355
0.0,24,13.472256361172596
0.0,29,11.705983994506136
0.0,24,10.583801560806618
0.0,21,12.867772454064987
0.0,23,12.117120232357363
0.023671662818331884,21,17.227092182009503
0.3301642000491745,11,13.211896318869963
1.4300523583730227,6,16.15479352505834
2.112650062027409,9,14.060465830786587
5.249328638334791,8,12.298032321636857
3.906850269672678,4,15.58731497770605
4.541509418177932,2,15.002466413954288
7.695645604185802,5,17.686577452478268
6.38669927879598,3,13.630523006959638
8.007520023194973,4,13.148588320200437
8.028244902518827,4,16.00380205197692
8.501876736909121,9,9.552029261946814
9.572910879601835,7,21.323654855878043
8.979862910794155,3,11.42196012461598
8.803144618765332,4,13.984649291428228
10.181492909490922,9,13.280855324098095
9.626706498124324,7,11.00465412285241
9.901647312399957,5,12.281774702327176
9.39425531727695,4,13.962041753670647
10.262296795710975,6,17.50972123322141
10.637965962415358,6,22.265638361459878
9.916422714400083,4,15.495799929936865
8.24524099268521,6,15.31632231177227
9.704458860836477,3,20.422731007477857
8.421998765189173,8,10.103314857164541
7.008684225153425,1,13.80486791704568
6.911401315164453,6,17.246897127753744
3.787180003563024,4,8.567168046957294
4.075573845269069,4,15.839324745985598
3.9260884859066145,4,15.393088646058246
1.382938950361147,4,11.230811753159372
1.0848913295998421,2,17.371551609169394
0.4569751977878509,3,13.765982141651925
0.73908047155739,6,18.271409984452728
0.0,6,12.728920351190322
0.0,9,13.734681326329863
0.0,3,17.061827237948886
0.0,7,14.89224523585056
0.0,7,9.658331997441044
0.0,5,13.171357746116163
0.0,8,20.62372453038966
0.0,8,19.760928843216476
0.0,2,17.710189494218298
0.0,7,22.746383259826665
0.0,4,14.567133550072521
0.0,3,14.77724978941861
0.0,2,16.93233227042707
0.0,6,13.010569265862134
0.0,8,14.821891570789472
0.0,2,11.553511121854807
0.0,4,12.222041129564493
0.0,5,18.03420796614278
0.0,2,18.928360512281383
0.0,2,16.361298670494804
0.0,3,18.28107160718736
0.0,1,16.832719163776666
0.0,5,9.923716181489699
0.0,4,7.730380634332252
0.0,4,15.679394371523141
0.0,3,17.181466066903994
0.0,7,15.851816911709587
0.0,5,20.03144216539841
0.0,8,20.73774976370926
0.0,5,10.22407606959639
0.9353754060826817,23,18.486290507811397
0.06473391430368447,23,14.846390830146364
2.8549099146968837,26,11.93565278259913
2.6958797228989577,26,14.770877666318889
3.365973388329622,25,14.69540406167316
2.764344014880323,22,11.753648573480746
6.2620237516873765,27,14.593343040485378
6.314641234114726,24,15.995574336251757
6.247777312305282,29,15.993855701951238
9.335427423209953,25,17.95187313735767
8.333551386904436,23,16.547529234755714
7.995373863061046,28,13.19037573485392
8.700699480606069,25,13.53827347399802
9.804058373021343,23,12.529822789657626
10.324942810506005,22,8.915926197554434
9.747791657938398,22,13.091991870808197
10.657856410875478,24,13.998382951159035
9.513725763021025,26,16.724232076846217
9.501275920551052,26,15.736602541818767
11.440608330291795,28,15.50596220906654
8.776383938779293,25,15.165221653781071
7.697295741955932,26,15.262246684152904
6.377705303681127,23,13.201443240833893
7.327948740543556,25,10.879667251295134
6.946491763736464,24,11.835658163121204
5.810029892882201,27,12.558612995361123
4.055501428134525,26,14.842673554023323
3.8284332550957263,25,23.70426439310005
3.2311384578059315,21,11.321683997594675
3.1882563704426508,24,20.75790430321483
0.8867683269731292,23,12.602178027433839
0.14979412157852154,22,11.888949209642758
0.7130184815272167,22,12.544416120103357
0.0,22,15.482251478029443
0.0,23,14.753335444978068
0.0,25,13.866543221983287
0.0,27,10.785559297334459
0.0,25,17.3345328293357
0.0,24,16.62609120876296
0.0,26,11.642388734695501
0.0,24,16.85784106388963
0.0,24,13.678147566309761
0.0,27,19.479131970844414
0.0,25,10.864881173200086
0.0,25,15.897315607350794
0.0,28,15.644198045385735
0.0,23,15.94416934536915
0.0,25,11.734330224890034
0.0,27,7.3683056305876296
0.0,25,11.70906170158716
0.0,26,15.921815788006347
0.0,23,10.75016052082046
0.0,29,15.76925269768055
0.0,28,15.239057848176017
0.0,24,18.62889889653229
0.0,26,12.500481401030779
0.0,22,13.311046224296941
0.0,21,11.940760987856763
0.0,26,10.882112896633263
0.0,26,15.214406019411953
0.0,23,17.81367812850149
1.0813666283859917,28,11.502785106868837
0.0,25,16.68399626762313
0.024919858837819553,0,12.45357928116344
1.687099941445694,5,19.326765256486773
3.0854194898766103,4,14.784906138698078
3.3299567250605957,8,14.592638367449112
4.2732454658945995,3,15.9308928276685
4.643091106609448,6,17.58570003978679
5.85263874412605,3,6.8715149837730785
7.694944299567662,9,15.564912883495571
6.55248426436581,9,15.52261340251644
8.477784500325432,5,11.35714688686906
9.795698600696511,5,11.658131718853127
9.012033437866547,9,13.731940028865726
8.44999271856524,9,13.351416630383092
7.4807657916189125,7,15.325049195788553
9.64343523438612,4,21.525618062611187
10.352744974934513,4,16.479329273016752
9.351810668666083,2,16.881256903288527
9.815886490149417,3,12.81666279358774
10.423302054381251,6,18.2766050603432
9.624835839276612,4,16.774442669218928
8.93334385876281,5,15.397865893981377
7.772481478650543,5,16.391605213753238
7.166159278177127,3,11.750303999841279
6.7400811726479155,5,15.125235633405955
6.728643570605973,5,17.626611149084983
5.553606263156752,2,13.361581453217863
3.9580753727962534,2,16.408998035748482
4.57292308312189,3,19.754131541932907
1.985890548717113,2,13.635874209456084
1.4131361111488756,8,18.246633605126988
0.0,1,19.24633586257358
0.5739702408431715,3,11.530705099480308
0.0,2,14.341806811101137
0.0,3,18.96132542347402
0.0,8,13.156126852034586
0.0,6,13.137100807274296
0.0,3,15.625767731380563
0.0,6,11.365344840550385
0.0,5,15.384642671405976
0.0,5,13.934858862448861
0.0,5,12.440222030712464
0.0,2,19.372139204454893
0.0,3,15.939029837482973
0.0,2,13.805321900540509
0.0,4,21.31323842761296
0.0,7,13.218773298056554
0.0,5,12.434157918729836
0.0,8,14.79322810738885
0.0,3,12.736330531909248
0.0,4,16.75961426099762
0.0,4,16.561382806683362
0.0,0,14.6663527986151
0.0,5,16.8193251778984
0.0,5,13.851760509854055
0.0,5,15.790787604215296
0.0,5,12.721709236155295
0.0,6,17.244392679650986
0.0,6,12.79378650621461
0.0,4,14.23928768598715
0.0,6,13.412830310796496
0.0,9,13.774151626649449
0.0,3,15.516520319238522
0.6443045194938251,4,16.69199339716433
0.6869215294369634,25,14.053879224598221
1.9769668010317656,27,15.58208871552375
1.8469384841708207,25,18.88120557690873
2.667641531543112,22,14.665285885634013
6.037400382264606,29,14.075943756524104
6.837045608832826,21,14.196432497317275
6.621633834142755,23,14.34184284408775
6.348844783541999,24,15.685860379246447
6.024345566838756,28,15.242764715676593
9.331097322518508,25,15.542889952575756
9.16928235552566,22,13.078195999932143
8.822414208003977,24,13.617034238052973
10.253184437615197,27,17.506610648762575
10.744878343214435,23,17.637490529636548
11.721158269369393,23,11.786181802450123
8.82639385087351,24,10.081021051515798
10.487770869036535,25,17.39152357239221
10.377717183975875,25,14.559018154036194
9.945726377617559,22,11.939890435659358
9.660271152719478,25,21.753020271084498
10.353631950786538,23,14.910182786553664
8.788210682729096,29,11.464716471626755
7.327094542203218,27,6.761345585687113
5.650411038126654,28,16.21969308094822
6.639338708241908,26,13.098057448988563
6.014701715322881,20,12.898957127168933
4.492950442432973,27,14.661086965529377
3.3362386135868087,25,16.42888968607773
3.702094801206906,26,13.799176111112722
2.2816622295014586,27,14.515690448711272
1.399687119445026,22,18.325754748995465
0.0,23,15.450898411335404
0.0,24,17.406187940479796
0.0,25,14.454821122694197
0.0,25,12.654625016860296
0.0,26,12.94444612182111
0.0,22,16.242573712864967
0.0,25,16.34388861804467
0.0,25,15.04462601727005
0.0,24,9.471835815126505
0.0,23,19.57294520017065
0.0,26,15.710281958189976
0.0,25,14.873343295088617
0.0,24,7.3044737600562275
0.0,26,13.561267998154097
0.0,26,13.955544499760185
0.0,24,13.724368411678702
0.0,26,14.24883205599923
0.0,26,10.629301508968352
0.0,25,16.47401699514139
0.0,23,16.193366829174042
0.0,25,9.509703378573189
0.0,28,14.952148399815
0.0,25,14.786543562907106
0.0,22,19.517360893787583
0.0,22,12.469966524340077
0.0,25,8.852889162799634
0.0,26,20.331852461515673
0.0,29,19.44085119269225
0.0,27,20.82176577494962
0.0,26,15.755537416120275
0.0,28,14.353041376640274
0.0,22,17.708516424079107
1.4494786799903163,4,12.31686126909997
1.1494861075771916,3,12.066327371993925
0.641943904880748,7,12.015975928998
2.506947436543566,12,16.960038328255134
4.4107251713172415,4,15.876306039513468
6.506677337534551,7,17.897642998097723
5.370744627506481,6,13.16586191215145
7.617193279737724,1,16.718441128213644
6.4871766543056975,6,17.716219693406877
8.189265327188636,2,12.03316778195061
7.623239581995758,8,14.45315146496633
9.205258895549989,5,10.514124875504436
11.407246349755749,3,12.989170007819961
10.686489272197635,4,17.215617416735757
10.785093266359851,8,15.84043412109353
8.55706244812248,7,17.186908278769227
10.602843655112846,4,21.321247339058885
8.571641324161703,6,14.815812564138302
9.243518989526205,6,11.950380773865378
10.942530225241255,4,16.750697405290474
8.101256689163764,8,12.827734290432382
9.373590788345556,6,12.847175778522624
7.307844888663855,2,12.343653014457328
6.621873771530444,6,13.467778919692662
4.723537572401829,5,21.071321426279845
4.55790677077986,6,12.523878978997178
3.9466292103880267,1,20.074488034889175
2.2538945083536532,12,14.935499143892251
1.8904930889611613,3,15.782898852317395
1.6524066815463712,5,20.75144864270866
0.0,8,16.217661071771264
0.354910555025843,3,15.022216020358337
0.0,5,18.95120589174451
0.0,4,13.278148831342861
0.0,4,14.04755161637161
0.0,2,15.31638998277293
0.0,3,10.634001789103252
0.0,1,11.65092587434586
0.0,9,18.363942933617558
0.0,6,13.918335564400216
0.0,3,15.520230120040742
0.0,4,17.8111298182324
0.0,4,19.020596271748676
0.0,4,17.448393224874362
0.0,4,13.573127618032764
0.0,9,12.836934524013072
0.0,11,13.051977057460993
0.0,3,16.867330643283378
0.0,4,12.385118503310641
0.0,4,11.353174596385621
0.0,7,13.271564228444198
0.0,7,18.65202282041948
0.0,3,13.3478933721653
0.0,4,15.178168258129535
0.0,3,13.659651126808983
0.0,3,9.818806754395247
0.0,6,14.094137068513902
0.0,6,16.10182560070414
0.0,1,15.558315570314559
0.0,7,14.115403932678499
0.0,6,14.963904486809763
0.0,4,13.790319270981579
0.0,26,10.885311683422184
1.8478719815551417,25,16.24632504394003
2.94849730929158,26,17.14801299280097
1.9907572302483052,24,16.970468787390942
4.476330074585511,22,10.51845346893779
2.6485634155368745,26,18.647431505346503
5.212572090338958,25,12.542224759399542
7.133915531936871,25,19.413206003384673
6.676126849515963,26,12.416400224722526
8.135557353397585,26,15.356921825779411
10.40231061050117,25,12.904678521610174
9.20027768140236,24,16.707228738708878
8.869585894126436,24,11.768164505293857
8.04927773808934,21,16.122302813631926
9.971790254874902,29,14.774475118257978
9.797024461243346,26,15.756430100716758
7.522758000806057,21,17.49207030450447
11.759119228559106,27,18.55896775677772
10.184611897450539,24,14.812593654207456
8.903646906807284,25,12.46403557592149
9.10761134696288,21,16.523721841894133
7.6400113931323075,23,7.772638482176914
6.5623288667080555,26,12.664359930594259
8.117577853617528,23,10.597657399754711
8.505152360112572,27,17.15637582634023
6.205901533934255,23,16.78536191952518
6.403601526515153,25,16.038888357366915
4.676974335764589,25,10.782289827993605
4.932499814009489,25,19.16660284533865
1.99412796169591,28,18.11748657211476
0.7515439663026583,27,16.8549053695818
0.0,23,14.393757540964875
0.2695018784390929,29,13.762377067224554
0.0,23,16.48323196027382
0.0,22,14.551428104731501
0.0,26,16.27968228071667
0.0,23,14.212384279372268
0.0,25,13.565330009858316
0.0,24,14.976459239620072
0.0,25,13.541460781560058
0.0,26,18.387531687194286
0.0,21,16.602672555996442
0.0,23,15.600437733386912
0.0,22,12.008451492603898
0.0,24,13.63290594104777
0.0,22,7.779273999062623
0.0,26,15.997281890520009
0.0,26,17.791277808689586
0.0,24,13.892644574218652
0.0,22,15.631315635503897
0.0,30,14.366745994142072
0.0,21,7.747504109913544
0.0,25,15.839683958361597
0.0,25,21.088099516252004
0.0,27,10.294510433800298
0.0,27,15.096605694198862
0.0,25,15.286199435546143
0.0,25,10.842287601437349
0.0,22,14.14709318583902
0.0,25,13.365166051589041
0.0,25,15.800475130162443
0.0,24,17.13469668103501
0.5002283989799924,27,15.392527775982273
0.0,6,16.90521961673698
2.1161253984288053,2,14.619274314256982
2.496800228980265,4,14.81837502660548
3.4795229804520305,4,14.745045030006459
4.03355231646305,4,15.130539176463033
4.092048684778169,7,11.801631210634516
7.128767443837827,6,8.92818060175292
6.227241464195149,3,19.188992623840097
6.973626643130555,3,13.446650863135588
7.584767430278664,6,13.591484227953288
7.275576408296929,3,13.731751859337603
7.600390037352558,6,17.075858091485294
8.37642218834389,6,15.058502300430268
9.1696870312517,8,16.824126107268924
9.879009902002478,8,12.361753295216083
8.692570042001181,5,16.13972143642705
8.404586828823781,5,12.866499532610739
8.241569184127453,3,17.75765368672861
9.548289661677634,3,7.846817342387601
7.108122632325702,5,11.216706133133364
9.401889353231901,4,14.31913584591251
10.013645167380108,7,14.468342492403085
7.072842614085324,5,16.09155890618975
7.425796039508214,4,16.506745067661488
7.877948231677552,5,16.75518031266978
4.864464702746372,3,16.922260847713947
5.637798128225822,8,12.063655551055792
5.240081294971091,9,15.011872085874268
3.4786474863735037,9,16.628806117212335
1.6994106975382668,6,15.060410427106346
1.2224869677124686,5,9.872701323174589
1.9582810490965945,6,16.90110490484411
0.1869955079260096,3,17.323055700548792
0.0,4,20.20729975722358
0.0,1,19.96611277326183
0.0,4,16.179428649067873
0.0,5,17.663659844383844
0.0,3,12.042867513395773
0.0,6,13.578547354702694
0.0,4,12.04704874349408
0.0,3,16.773159925596318
0.0,6,17.291639675512485
0.0,4,10.416133630929748
0.0,9,13.636329107915602
0.0,4,18.40167329523169
0.0,4,15.902511865311876
